"IDCLOUD";"ID";"IDCIDADE";"IDREPRESENTANTE";"NOMEFANTASIA";"NOMECONTATO";"RAZAOSOCIAL";"CNPJ";"CNAE";"INSCRICAOESTADUAL";"EMAIL";"RAMOATIVIDADE";"REPRESENTANTE";"NOVO";"STATUS";"ATIVO";"CEP";"BAIRRO";"CIDADE";"COMPLEMENTO";"NUMERO";"ENDERECO";"UF";"DATAVIGENCIA";"CADASTRADAPOR";"OBSERVACOES";"FONECOBRANCA";"FONEADICIONAL";"DATAINICIO";"DIASLICENCAPROVISORIA";"VALORMENSALIDADE";"VALORIMPLANTACAO"
48544533;485;4563;0;"RIB GASTRONOMIA";"SANDRO";"R.B GASTRONOMIA";"44533217000132";"";"9092144833";"@";"0";"ANDERSON";"N";1;"";"85812260";"CENTRO";"CASCAVEL";"";1015;"R. ERECHIM";"PR";"";"";"sem implantação.";"45991211599";"";"25/01/2022";0;"0";"0"
48634292;486;5582;0;"WEST POINT";"REGINA";"REGINA TRINDADE DA SILVA LTDA";"34292684000164";"";"159764404";"reginatrindademarmitaria@gmail.com";"0";"MAICON";"N";1;"";"47805000";"FLORAES LEA";"LUIS EDUARDO MAGALHAES";"";1090;"RUA CARMEM MIRANDA";"BA";"";"";"ANTIGA PANORAMA RESTAURANTE";"7798572659";"";"28/01/2022";0;"245";"660"
48728016;487;4563;0;"DONA MARI DELICIA SEM GLUTEN";"LUCAS";"DSG ALIMENTOS SEM GLUTEN LTDA";"28016338000150";"";"9093052339";"@";"0";"";"N";1;"";"85814240";"BRAZMADEIRA";"CASCAVEL";"";575;"R. RIO DAS ONDAS";"PR";"";"";"";"4599802133";"";"11/02/2022";0;"100";"0"
48828544;488;4563;0;"ACAI DA BINA";"SABRINA";"ACAI DA BINA ACAITERIA LTDA";"28544960000131";"";"9087787742";"acaidabina.contabil@gmail.com";"0";"";"N";1;"";"85817180";"PERIOLO";"CASCAVEL";"";766;"R. PANAMA";"PR";"";"";"boletos para o dia 15";"999461099";"";"17/02/2022";0;"150";"0"
48922516;489;4563;0;"ARENA BRAZUCA";"KASSIANE";"ARENA BRAZUCA";"22516469000110";"";"1122233";"arenaabrazuca@gmail.com";"0";"";"N";1;"";"85811290";"LINHA LINDOIA";"CASCAVEL";"";486;"PR 486";"PR";"";"";"SEM IMPLANTAÇÃO.
INICIO DIA DO CADASTRO";"45984338295";"";"22/02/2022";0;"150";"0"
49007258;490;4563;0;"RESTAURANTE PAZ";"LUIZ";"L. E. PAZ & CIA LTDA";"07258117000119";"";"9093414265";"@";"0";"";"N";1;"";"85816540";"SAO CRISTOVAO";"CASCAVEL";"";487;"AV. ROCHA POMBO";"PR";"";"";"";"45999567373";"";"22/02/2022";0;"130";"0"
49145433;491;4563;0;"PIZZA DELIVERY LTDA";"FRANCIELY";"DONITA PIZZA DELIVERY LTDA";"45433587000160";"";"9093494439";"donitacascavel@gmail.com";"0";"";"N";1;"";"85512010";"CENTRO";"CASCAVEL";"LJ 01";1591;"RUA PARANA";"PR";"";"";"vai começar dia 16";"45999643829";"";"24/02/2022";0;"0";"0"
49245030;492;4563;0;"LOJA CELULARES";"AMANDA";"RUBENICH COMERCIO DE ACESSORIOS E ELETRONICOS LTDA";"45030005000103";"";"9092888000";"livecell.shopp@outlook.com";"0";"";"N";1;"";"85801021";"CENTRO";"CASCAVEL";"";2721;"RUA SAO PAULO";"PR";"";"";"";"45998182900";"";"03/03/2022";0;"0";"0"
49339274;493;4563;0;"SPOT BEER COMPANY";"HUGO";"VITOR HUGO PEREIRA DO SANTOS";"39274021000130";"";"111222333";"vitorhugo6674@gmail.com";"0";"";"N";1;"";"85815460";"BRASILIA";"CASCAVEL";"";151;"R. ALTEMAR DUTRA";"PR";"";"";"INICIOU DIA 09";"45998167278";"";"09/03/2022";0;"115";"0"
49420916;494;4571;0;"CHICAGO BURGER FOZ DO IGUACU";"PEDRO";"CHICAGO BURGER COMERCIO DE ALIMENTOS LTDA";"20916120000140";"";"111222333";"@";"0";"";"N";1;"";"85863370";"JD ITAMARATY";"FOZ DO IGUACU";"";145;"AV. GUSTAVO DOBRADINHO";"PR";"";"";"";"45991029393";"";"15/03/2022";0;"0";"0"
49538099;495;4563;0;"HANABI SUSHI LTDA";"ALESSANDRO";"HANABI SUSHI LTDA";"38099506000172";"";"9092812704";"hanabisushi2019@gmail.com";"0";"DANIEL";"N";1;"";"85801160";"CENTRO";"CASCAVEL";"";1764;"RUA VISCONDE DE GUARAPUAVA";"PR";"";"";"";"45999333141";"";"16/03/2022";0;"0";"350"
49624222;496;4563;0;"OESTE PADRAO COMERCIO DE POSTES";"MARCO A DA IGREJA";"MARCO AURELIO DA IGREJA";"24222490000139";"";"9092638089";"oestepadrao@gmail.com";"0";"ANDERSON";"N";1;"";"85805270";"ALTO ALEGRE";"CASCAVEL";"";225;"R. PUBLIO PIMENTEL";"PR";"";"";"nota 55";"45998487797";"";"16/03/2022";0;"115";"0"
49731905;497;4563;0;"ARTE BRASIL ESPORTE LTDA";"FERNANDA";"ARTE BRASIL ESPORTE LTDA";"31905534000190";"";"1112233";"@";"0";"ANDERSON";"N";1;"";"85801240";"CENTRO";"CASCAVEL";"";406;"R. RUI BARBOSA";"PR";"";"";"IMPLANTACAO EM 4X JUNTO COM AS MENSALIDADES
VENCIMENTO DIA 10";"998236362";"";"30/03/2022";0;"150";"0"
49845395;498;4740;0;"BAR DO MUKA";"EDUARDO";"BAR EVENTOS E CLUB DE POKER DO MUKA LTDA";"45395866000187";"";"9093455530";"@";"0";"DANIEL";"N";1;"";"87502230";"CENTRO";"UMUARAMA";"";4046;"RUA JOSE HONORIO RAMOS";"PR";"";"";"";"49991344718";"";"12/04/2022";0;"0";"0"
49941600;499;4563;0;"BURGZ";"LORRANE";"ZZ BURGUER LTDA";"41600371000191";"";"9088888127";"@";"0";"ANDERSON";"N";1;"";"85811290";"CANCELLI";"CASCAVEL";"";107;"R. ALBERI ANTONIO RICHARD";"PR";"";"";"";"998477574";"";"12/04/2022";0;"0";"0"
50030173;500;4563;0;"BRASA BURGUER";"YAN";"BBC BURGUER RESTAURANTE EIRELI";"30173085000170";"";"90777797421";"brasaburguer@hotmail.com";"0";"DANIEL";"N";1;"";"85812100";"CENTRO";"CASCAVEL";"";1732;"RUA AFONSO PENA";"PR";"";"";"";"4530383181";"";"14/04/2022";0;"0";"0"
50105440;501;4563;0;"LUXX";"EVAIR";"LUXX";"05440803000261";"";"9077574554";"@";"0";"";"N";3;"";"85810020";"CENTRO";"CASCAVEL";"";225;"RUA PERNAMBUCO";"PR";"";"";"";"84035833";"";"16/04/2022";0;"0";"0"
50239675;502;4563;0;"BK IPHONES";"BRUNO KOBER";"BRUNO AUGUSTO RUBI KOBER";"39675948000182";"";"11122333";"@";"0";"";"N";1;"";"85805530";"PIONEIROS CATARINENSE";"CASCAVEL";"";1;"COMPROVANTE DE COMPRA";"PR";"";"";"";"45991456628";"";"21/04/2022";0;"115";"0"
50346033;503;4563;0;"ARTE E SABOR RESTAURANTE";"ADRIANA";"EVELLIN PEREIRA FROHICH";"46033248000150";"";"111222333";"evellinf02@gmail.com";"0";"";"N";1;"";"85805260";"ALTO ALEGRE";"CASCAVEL";"";5434;"R. CUIABA";"PR";"";"";"";"998378423";"";"25/04/2022";0;"150";"0"
50446174;504;4563;0;"CAROLINA'S";"EMANUELLE";"CAROLINAS COMERCIO DE ALIMENTOS LTDA";"46174466000104";"";"9094412185";"mflex@mflexcontadores.com.br";"0";"";"S";0;"";"85810051";"CENTRO";"CASCAVEL";"";729;"R FORTALEZA";"PR";"";"";"";"4598408549";"";"04/05/2022";0;"0";"0"
50537797;505;4563;0;"ANDERSON CRESPIN 2022";"LUCAS";"ANDERSON CRESPIN 2022";"37797794000176";"";"11122233";"lukcas.alexandre@gmail.com";"0";"";"S";0;"";"85817480";"CATARATAS";"CASCAVEL";"";718;"R. MEDIANEIRA";"PR";"";"";"";"45999256133";"";"05/05/2022";0;"150";"400"
50645945;506;4563;0;"THE WALKIERS";"MAICON";"PO COMERCIO DE PRODUTOS ALIMENTICIOS LTDA";"45945602000150";"";"9094154119";"nilson@audiconcontabilidade.net";"0";"DANIEL";"N";1;"";"85801030";"CENTRO";"CASCAVEL";"";1155;"R RIO DE JANEIRO";"PR";"";"";"";"00459955016";"";"09/05/2022";0;"0";"0"
50745581;507;4511;0;"QUINTAL DO ESPETO";"DANIEL";"T S LEMES SOUZA";"45581215000181";"";"9093666744";"quintaldoespetoubirata@gmail.com";"0";"DANIEL";"N";1;"";"85440000";"CENTRO";"UBIRATA";"";895;"AVENIDA ASCANIO DE MOREIRA CARVALHO";"PR";"";"";"";"19992282963";"";"10/05/2022";0;"0";"0"
50845557;508;4563;0;"BOROGODO DO SERTAO";"MARCUS";"BOROGODO DO SERTAO RESTAURANTE LTDA";"45557510000100";"";"9093643884";"adm@contafercontabilidade.com.br";"0";"";"N";1;"";"85812045";"CENTRO";"CASCAVEL";"";2637;"RUA ANTONINA";"PR";"";"";"";"4532245872";"";"10/05/2022";0;"0";"0"
50978682;509;4501;0;"CLUBE SORELA";"ELVIO";"SOCIEDADE RECREATIVA NOVA LARANJEIRAS";"78682085000122";"";"11122233";"@";"0";"";"N";1;"";"85350000";"CENTRO";"NOVA LARANJEIRAS";"";1;"R. RAIMUNDO MIORANZA";"PR";"";"";"";"42998346865";"";"12/05/2022";0;"180";"0"
51033572;510;5084;0;"B9 RESTAURANTE";"BIA";"B9 RESTAURANTE EIRELI";"33572311000184";"";"0963775170";"@";"0";"";"S";0;"";"90450090";"BELA VISTA";"PORTO ALEGRE";"";9;"R. BARÃO DE UBA";"RS";"";"";"27/05";"51985614337";"";"16/05/2022";0;"0";"0"
51141479;511;4563;0;"O CAIS BEER";"LUIS";"S COMERCIO DE BEBIDAS E CONVENIENCIA LTDA";"41479120000109";"";"9088747736";"ocaisbeer@gmail.com";"0";"";"N";1;"";"85811125";"CANCELLI";"CASCAVEL";"";3829;"RUA PIO XII";"PR";"";"";"";"04599528948";"";"16/05/2022";0;"180";"0"
51242510;512;5097;0;"SUPER VETTER";"FRAN";"C S SANTOS SUPERMERCADOS LTDA";"42510147000171";"";"0190138670";"@";"2";"";"S";0;"";"93700000";"GENUINO SAMPAIO";"CAMPO BOM";"";462;"R. EMILIO VETTER";"RS";"";"";"";"5135973234";"";"17/05/2022";0;"0";"0"
51332741;513;4563;0;"ANDRESSA CARLA SULZBACH EBLING";"DOUGLAS";"ANDRESSA CARLA SULZBACH EBLING";"32741400000144";"";"9094468482";"contato@paosemsegredo.com.br";"0";"";"S";0;"";"85803570";"PARQUE SAO PAULO";"CASCAVEL";"SL FUNDOS";494;"RUA NILO PECANHA";"PR";"";"";"";"988249506";"";"23/05/2022";0;"0";"0"
51443950;514;4571;0;"PE VERMELHO ALIMENTOS";"NEIA";"P E ZEPONE COMERCIO DE ALIMENTOS LTDA";"43950854000141";"";"9091431103";"neiazepone@outlook.com";"0";"DANIEL";"N";1;"";"85869554";"LANCASTER";"FOZ DO IGUACU";"";1002;"R ESTEIO JARDIM LANCASTER";"PR";"";"";"";"4599026882";"";"24/05/2022";0;"0";"0"
51546379;515;4563;0;"MAD PLASTIC";"SAMARA";"MAD PLASTIC ARTIGOS DE MADEIRAS PLASTICA LTDA";"46379779000107";"";"9094647220";"@";"0";"ANDERSON";"N";1;"";"85812003";"CENTRO";"CASCAVEL";"";51;"AV. BRASIL";"PR";"";"";"";"4532621484";"";"02/06/2022";0;"80";"400"
51646423;516;4563;0;"DENISE ROSS DA SILVA";"DENISE";"DENISE ROSS DA SILVA";"46423395000136";"";"11222333";"@";"0";"";"S";0;"";"85810010";"CENTRO";"CASCAVEL";"";3207;"R. PARANÁ";"PR";"";"";"";"45999025582";"";"03/06/2022";0;"150";"800"
51740894;517;4563;0;"UNIBIER";"OTAVIO";"UNIBIER COMERCIO DE BEBIDAS EIRELI";"40894697000106";"";"9088101399";"koningchoppcascavel@gmail.com";"0";"";"S";0;"";"85806096";"FAG";"CASCAVEL";"";462;"AV DA FAG";"PR";"";"";"";"4584016452";"";"08/06/2022";0;"0";"0"
51813579;518;5107;0;"PANQUECARIA PANDOOR";"ARTHUR";"PANQUECARIA PANDOOR";"13579589000176";"";"111222333";"@";"0";"";"N";1;"";"94010150";"CENTRO";"GRAVATAI";"";212;"R. ERNESTO FONSECA";"RS";"";"";"";"5134880064";"";"09/06/2022";0;"150";"400"
51946562;519;5097;0;"RESTAURANTE VETTER";"JULI";"RESTAURANTE VETTER LTDA";"46562507000130";"";"0190141220";"@";"0";"";"S";0;"";"93700000";"GENUINO SAMPAIO";"CAMPO BOM";"";482;"AV. EMILIO VETTER";"RS";"";"";"";"51983221789";"";"15/06/2022";0;"0";"0"
52046127;520;4589;0;"VIKING'S CONVENIENCIA E BEBIDAS";"JOZIELI";"JOZIELI DAIANE ANDRADE 09960366952";"46127081000196";"";"";"jozydaiane@hotmail.com";"0";"";"S";0;"";"85945000";"CENTRO";"TUPASSI";"SALA 1";83;"PC DA INDEPENDENCIA";"PR";"";"";"";"4498495445";"";"15/06/2022";0;"0";"0"
52144352;521;4563;0;"SILOSYSTEM MONTAGEM DE ESTRUTURA METALICA LTDA";"JOCILDO";"SILOSYSTEM MONTAGEM DE ESTRUTURA METALICA LTDA";"44352091000108";"";"9091878345";"@";"0";"";"N";1;"";"85804055";"GUARUJA";"CASCAVEL";"";1345;"RUA DAS AZALEIAS";"PR";"";"";"implantacao dividido em 2x no boleto com a mensalidade
INICIOU 27/06";"33220776";"";"18/06/2022";0;"150";"600"
52245556;522;4695;0;"BOSQUE BAR E RESTAURANTE LTDA";"DANIEL";"BOSQUE BAR E RESTAURANTE LTDA";"45556705000128";"";"9093641598";"ligiasalinas@gmail.com";"0";"";"S";0;"";"87014180";"ZONA 04";"MARINGA";"";874;"AV NOBREGA";"PR";"";"";"";"44991339292";"";"21/06/2022";0;"0";"0"
52342536;523;4563;0;"CASA DO LAGO";"ADRIANO";"CASA DO LAGO";"42536039000178";"";"11111111111";"adrf_ferreira@hotmail.com";"0";"ANDERSON";"S";0;"";"85810160";"CENTRO";"CASCAVEL";"";3242;"PIO XII";"PR";"";"";"iniciou  26/09";"45998310016";"";"24/06/2022";0;"250";"0"
52438114;524;4695;0;"PERUGIA TRATTORIA LTDA";"CAIO";"PERUGIA TRATTORIA LTDA";"38114820000187";"";"9085770001";"contato@diverkidsmaringa.com.br";"0";"";"S";0;"";"87010000";"ZONA 02";"MARINGA";"";108;"AV CERRO AZUL";"PR";"";"";"";"4499628380";"";"28/06/2022";0;"0";"0"
123456;532;0;0;"CONTROLE SISTEMAS DE INFORMACAO";"Daniel";"MOLINA & PAIXAO SISTEMAS DE INFORMACAO LTDA";"16638863000129";"";"";"danielmedpaixao@gmail.com";"";"";"N";0;"";"85.810-150";"CENTRO";"CASCAVEL";"APT 01";2515;"R OSVALDO CRUZ";"PR";"";"";"";"(45) 3228-2714";"";"2022-08-01";0;"";""
